game_id,player_id,team_id,opponent_team_id,minutes,off_poss,def_poss,drives,drive_fgm,drive_fga,drive_ftm,drive_fta,drive_points,drive_passes,drive_assists,drive_turnovers,drive_fouls,passes_made,passes_received,assists,ft_assists,secondary_assists,potential_assists,adj_assists,assist_pts,steals,blocks,def_rim_fgm,def_rim_fga,touches,front_court_touches,time_of_poss,seconds_per_touch,dribbles_per_touch,elbow_touches,elbow_touch_fgm,elbow_touch_fga,elbow_touch_ftm,elbow_touch_fta,elbow_touch_points,elbow_touch_passes,elbow_touch_assists,elbow_touch_turnovers,elbow_touch_fouls,paint_touches,paint_touch_fgm,paint_touch_fga,paint_touch_ftm,paint_touch_fta,paint_touch_points,paint_touch_passes,paint_touch_assists,paint_touch_turnovers,paint_touch_fouls,post_touches,post_touch_fgm,post_touch_fga,post_touch_ftm,post_touch_fta,post_touch_points,post_touch_passes,post_touch_assists,post_touch_turnovers,post_touch_fouls,oreb,oreb_contest,oreb_uncontest,oreb_chances,oreb_chance_defer,dreb,dreb_contest,dreb_uncontest,dreb_chances,dreb_chance_defer,feet,miles,miles_off,miles_def,avg_speed,avg_speed_off,avg_speed_def
0041900101,2594,1610612749,1610612753,10.15,24,25,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,8,6,0.2,1.2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4350,0.82,0.41,0.41,4.45,4.89,4.08
0041900101,101107,1610612749,1610612753,16.33,37,35,0,0,0,0,0,0,0,0,0,0,19,13,1,0,0,2,1,2,0,0,1,2,24,16,0.4,1.0,0.25,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,1,6459,1.22,0.68,0.55,4.06,4.5,3.58
0041900101,201571,1610612753,1610612749,23.47,53,52,14,2,6,2,2,6,7,3,0,1,45,57,11,1,0,19,12,30,1,0,0,0,62,20,6.8,6.6,7.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,5,1,9493,1.8,1.09,0.71,4.26,4.8,3.62
0041900101,201572,1610612749,1610612753,29.65,63,65,0,0,0,0,0,0,0,0,0,0,17,17,1,0,0,1,1,2,1,1,3,4,28,19,0.6,1.25,0.21,1,1,1,0,0,2,0,0,0,0,5,1,2,0,0,2,2,0,1,0,5,0,2,1,2,1,2,0,0,1,2,2,0,5,0,2,0,2,7,0,11084,2.1,1.08,1.02,4.0,4.62,3.49
0041900101,201577,1610612749,1610612753,2.42,6,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.72,0.0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,976,0.18,0.12,0.06,4.77,4.11,5.7
0041900101,201588,1610612749,1610612753,26.78,57,57,7,2,4,0,0,4,2,0,1,0,53,57,5,0,1,7,6,12,1,0,1,1,69,29,4.8,4.16,3.42,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,6,0,10425,1.97,1.09,0.88,4.13,4.67,3.62
0041900101,202083,1610612749,1610612753,25.75,56,56,0,0,0,0,0,0,0,0,0,0,10,9,2,0,0,2,2,5,1,0,0,0,17,9,0.3,1.05,0.06,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3,0,3,4,0,10204,1.93,0.97,0.97,4.21,4.84,4.08
0041900101,202339,1610612749,1610612753,27.75,59,62,11,2,3,3,4,8,5,2,1,2,37,40,5,0,0,7,5,13,1,1,3,4,53,18,3.4,3.84,3.47,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,3,0,10749,2.04,1.04,1.0,4.13,4.8,3.61
0041900101,202696,1610612753,1610612749,36.52,79,78,3,2,2,0,0,4,1,0,0,0,55,56,4,0,0,9,4,11,1,0,7,10,83,59,2.4,1.71,0.54,8,1,3,0,0,2,4,1,1,0,8,4,6,0,0,8,1,1,1,0,10,2,5,0,0,4,4,0,1,0,3,1,2,5,0,11,5,6,14,1,13689,2.59,1.35,1.24,4.04,3.88,3.89
0041900101,203082,1610612753,1610612749,28.47,63,62,1,1,1,0,0,2,0,0,0,0,12,21,1,0,0,2,1,3,1,0,2,3,28,19,1.0,2.15,1.18,3,3,3,0,0,7,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,1,5,9,2,11853,2.24,1.29,0.95,4.32,4.77,4.22
0041900101,203095,1610612753,1610612749,35.55,77,78,6,0,0,0,0,0,5,2,1,0,26,32,5,0,0,6,5,12,0,0,0,0,37,29,1.5,2.5,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,4,0,14227,2.69,1.51,1.19,4.3,4.57,4.0
0041900101,203114,1610612749,1610612753,31.27,68,68,9,1,3,0,0,2,5,1,1,0,37,47,4,2,2,10,8,10,1,1,1,1,58,35,2.7,2.82,2.03,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,8,0,12608,2.39,1.26,1.12,4.37,5.14,3.71
0041900101,203507,1610612749,1610612753,34.45,75,77,12,2,6,0,0,4,1,0,3,0,57,58,7,1,1,16,9,21,1,0,3,4,93,45,4.5,2.88,2.03,8,2,4,0,0,5,3,0,1,0,10,5,9,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,9,0,13,5,8,17,2,13444,2.55,1.43,1.12,4.14,5.08,3.35
0041900101,203516,1610612753,1610612749,31.33,68,68,3,0,0,0,0,0,3,1,0,0,32,19,2,0,1,5,3,5,2,1,1,2,39,16,1.2,1.85,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,7,10,0,13272,2.51,1.38,1.13,4.51,4.77,4.2
0041900101,203920,1610612753,1610612749,14.45,33,32,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,2,3,16,8,0.4,1.39,0.81,2,1,2,0,0,2,0,0,0,0,3,0,1,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,2,0,2,4,1,6034,1.14,0.65,0.5,4.28,4.24,4.35
0041900101,1626192,1610612749,1610612753,22.33,47,49,2,0,0,0,0,0,1,0,1,0,26,16,1,0,0,3,1,3,0,0,2,3,31,17,0.8,1.5,0.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,1,3,0,9145,1.73,0.86,0.87,4.26,5.02,4.09
0041900101,1628365,1610612753,1610612749,29.37,63,63,11,3,3,0,0,6,6,3,2,0,55,61,6,0,0,12,6,16,0,1,4,4,72,17,7.3,6.07,5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,2,11911,2.26,1.3,0.96,4.46,4.82,4.05
0041900101,1628411,1610612753,1610612749,12.45,28,26,2,1,1,0,0,2,1,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,12,6,0.8,4.01,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,4,0,5157,0.98,0.56,0.41,4.52,4.83,4.11
0041900101,1628978,1610612749,1610612753,12.72,27,26,3,0,2,0,0,0,1,0,0,0,16,15,1,0,0,3,1,3,0,0,0,0,22,16,0.9,2.57,1.36,1,1,1,0,0,2,0,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,3,1,2,5,1,5063,0.96,0.54,0.42,4.42,4.12,3.82
0041900101,1629109,1610612753,1610612749,28.4,61,61,0,0,0,0,0,0,0,0,0,0,42,27,0,1,0,4,1,2,1,0,2,5,55,26,1.4,1.49,0.35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,7,0,11088,2.1,1.22,0.88,4.23,4.45,3.98
0041900102,2594,1610612749,1610612753,15.73,34,33,1,0,0,0,0,0,1,0,0,0,9,13,1,0,0,1,1,3,0,0,0,0,17,11,0.3,1.2,0.71,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,4,0,6534,1.24,0.65,0.59,4.28,4.7,3.93
0041900102,101107,1610612749,1610612753,17.08,32,36,3,1,1,0,0,2,2,0,0,0,16,8,0,0,0,2,0,0,1,0,0,0,19,8,0.4,1.18,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,6581,1.25,0.72,0.53,3.96,4.61,3.3
0041900102,201571,1610612753,1610612749,27.55,57,56,12,0,4,2,2,2,5,1,1,1,43,56,5,0,0,9,5,11,0,0,0,0,59,17,6.3,6.44,7.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,10855,2.06,1.2,0.86,4.3,4.76,3.82
0041900102,201572,1610612749,1610612753,33.35,76,73,1,1,1,0,0,2,0,0,0,0,12,19,0,0,0,0,0,0,1,1,0,3,26,19,0.5,1.22,0.15,1,1,1,0,0,2,0,0,0,0,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,2,6,2,12958,2.45,1.3,1.16,4.22,4.43,4.02
0041900102,201577,1610612749,1610612753,9.82,16,21,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,2,2,1,1,0.1,3.96,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930,0.74,0.42,0.32,4.03,4.82,3.29
0041900102,201588,1610612749,1610612753,19.17,39,42,7,0,1,0,0,0,5,2,1,0,29,29,2,0,0,6,2,6,0,0,0,0,35,7,3.9,6.64,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,5,0,7517,1.42,0.78,0.64,4.05,4.65,3.46
0041900102,202083,1610612749,1610612753,21.73,49,47,2,0,0,1,2,1,1,0,0,1,16,18,1,1,0,4,2,5,0,0,2,4,22,16,0.6,1.57,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9140,1.73,0.91,0.82,4.41,4.76,4.07
0041900102,202339,1610612749,1610612753,25.58,57,55,9,4,6,0,0,9,2,0,1,0,36,42,7,0,1,12,8,18,1,1,0,1,52,18,4.4,5.06,4.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,1,0,0,0,4,1,10053,1.9,1.02,0.88,4.23,4.48,3.98
0041900102,202696,1610612753,1610612749,34.87,76,76,2,0,0,0,0,0,1,0,1,0,49,57,2,1,0,6,3,8,0,1,3,6,76,59,2.2,1.7,0.55,10,0,2,2,2,2,6,1,1,1,6,2,3,0,0,4,3,0,0,0,6,4,4,0,0,8,2,0,0,0,2,2,0,6,1,8,3,5,11,0,13266,2.51,1.27,1.24,4.02,4.17,3.88
0041900102,203082,1610612753,1610612749,29.17,63,61,5,1,3,1,2,3,1,0,0,1,11,23,1,1,1,3,3,3,1,1,1,2,27,23,0.9,1.94,1.04,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,11296,2.14,1.16,0.98,4.01,4.48,3.92
0041900102,203095,1610612753,1610612749,35.07,77,77,6,1,3,1,2,3,1,0,1,1,31,32,2,0,0,5,2,5,3,0,3,3,50,31,2.3,2.76,2.06,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,14338,2.72,1.47,1.24,4.33,4.79,3.85
0041900102,203114,1610612749,1610612753,30.97,69,67,5,0,0,0,0,0,4,3,1,0,42,37,6,2,0,10,8,16,1,0,2,2,55,23,3.2,3.47,2.84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,5,9,2,12441,2.36,1.23,1.12,4.35,4.37,3.97
0041900102,203507,1610612749,1610612753,31.6,73,69,15,5,7,0,0,10,7,1,1,0,52,52,5,0,1,9,6,13,0,0,2,4,87,36,4.7,3.21,2.24,3,0,0,3,4,3,0,0,1,2,9,2,6,4,4,8,0,0,1,2,4,0,2,0,0,0,2,1,0,0,5,5,0,7,0,15,1,14,18,1,12855,2.43,1.35,1.08,4.26,5.02,3.87
0041900102,203516,1610612753,1610612749,25.43,56,56,3,0,1,2,2,2,1,1,0,1,17,12,2,0,0,5,2,5,1,0,0,0,28,16,1.1,2.44,1.5,2,0,0,0,0,0,2,0,0,0,4,2,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,5,0,6,2,4,9,0,10735,2.03,1.07,0.96,4.42,4.92,4.36
0041900102,203920,1610612753,1610612749,18.13,38,36,1,0,0,0,0,0,1,0,0,0,23,12,0,0,0,2,0,0,0,0,1,2,27,12,0.6,1.3,0.37,5,0,1,1,2,1,3,0,0,1,5,2,3,1,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,6,0,1,0,1,4,1,7512,1.42,0.76,0.66,4.36,4.74,4.59
0041900102,1626192,1610612749,1610612753,23.83,50,53,2,0,0,0,0,0,1,1,1,0,31,20,3,0,0,5,3,8,0,2,0,1,40,21,1.1,1.72,0.98,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,9,1,8,12,1,9867,1.87,1.04,0.83,4.45,4.67,3.76
0041900102,1628365,1610612753,1610612749,25.85,58,59,8,0,3,0,0,0,5,0,0,0,37,48,3,1,1,12,5,9,2,1,0,1,56,15,5.4,5.83,5.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,5,2,10952,2.07,1.18,0.89,4.55,5.27,3.85
0041900102,1628411,1610612753,1610612749,14.4,30,29,5,0,2,2,2,2,2,0,0,1,16,14,1,0,0,3,1,3,1,1,2,2,26,11,1.3,3.11,2.19,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,3,0,6230,1.18,0.66,0.52,4.66,5.06,4.19
0041900102,1628978,1610612749,1610612753,11.15,20,24,4,0,2,1,2,1,1,0,0,1,10,14,1,0,0,0,1,2,1,0,0,0,22,12,1.0,2.72,2.18,1,0,0,1,2,1,0,0,0,1,5,3,3,1,2,7,1,0,0,1,1,1,1,0,0,2,0,0,0,0,2,1,1,4,0,1,1,0,1,0,4918,0.93,0.52,0.41,4.54,5.24,3.89
0041900102,1629109,1610612753,1610612749,29.53,65,65,1,0,0,0,0,0,1,0,0,0,51,24,2,1,0,6,3,5,1,1,4,10,56,24,1.2,1.32,0.21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,3,0,6,2,4,11,0,11843,2.24,1.22,1.02,4.22,4.55,3.89
0041900103,2594,1610612749,1610612753,18.43,41,42,1,0,0,0,0,0,1,0,0,0,7,14,0,0,0,1,0,0,1,0,0,0,17,13,0.4,1.57,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3,0,7515,1.42,0.75,0.68,4.13,4.15,4.1
0041900103,101107,1610612749,1610612753,6.15,15,16,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,0,0,6,3,0.1,1.28,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,3,0,2506,0.47,0.24,0.24,4.65,4.21,3.33
0041900103,101141,1610612749,1610612753,3.55,8,9,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,1,0,0,1,0,0,0,9,3,0.1,0.83,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,1392,0.26,0.15,0.11,4.7,5.56,3.58
0041900103,201571,1610612753,1610612749,26.65,58,56,11,1,2,4,4,6,5,1,2,2,38,59,6,0,1,10,7,16,0,0,1,1,63,15,6.6,6.29,6.75,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,10867,2.06,1.23,0.83,4.33,4.5,3.65
0041900103,201572,1610612749,1610612753,29.57,63,62,2,1,2,0,0,2,0,0,0,0,15,16,0,0,0,0,0,0,1,0,3,4,26,15,0.6,1.46,0.42,2,2,2,0,0,4,0,0,0,0,2,2,2,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,5,1,4,6,0,10939,2.07,1.06,1.02,4.01,4.75,3.42
0041900103,201577,1610612749,1610612753,8.33,18,20,2,1,2,0,0,2,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,8,4,0.2,1.67,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3399,0.64,0.38,0.26,4.0,5.3,4.03
0041900103,201588,1610612749,1610612753,18.88,42,43,4,2,3,0,0,4,0,0,1,0,27,33,3,0,1,2,4,7,1,0,1,2,38,9,3.2,5.01,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7699,1.46,0.72,0.74,4.3,4.28,3.77
0041900103,202083,1610612749,1610612753,24.65,50,50,1,0,0,0,0,0,0,0,1,0,8,11,0,0,0,2,0,0,1,0,0,0,15,11,0.4,1.62,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,10205,1.93,0.91,1.02,4.35,4.85,3.98
0041900103,202339,1610612749,1610612753,25.57,53,52,9,3,5,2,2,8,2,0,1,1,33,37,8,0,2,11,10,18,3,0,0,1,49,18,3.7,4.58,4.2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,5,7,2,10181,1.93,0.96,0.97,4.23,5.1,3.94
0041900103,202696,1610612753,1610612749,35.77,74,74,1,0,0,0,0,0,0,0,1,0,53,60,2,0,0,6,2,5,2,0,5,5,78,61,2.4,1.82,0.59,7,1,3,0,0,2,4,1,0,0,7,2,2,2,2,6,2,0,1,1,11,4,6,0,0,8,3,1,2,0,1,1,0,2,0,4,1,3,7,1,13309,2.52,1.34,1.19,3.89,3.69,4.13
0041900103,203082,1610612753,1610612749,23.0,50,51,2,2,2,0,0,4,0,0,0,0,13,18,0,0,2,0,2,0,1,0,2,2,29,20,1.0,2.04,0.83,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,9506,1.8,1.01,0.79,4.36,4.64,4.05
0041900103,203095,1610612753,1610612749,31.55,67,66,9,1,2,0,0,2,6,0,1,0,41,37,0,0,1,5,1,0,1,0,1,1,56,41,2.6,2.77,1.77,1,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,3,1,13451,2.55,1.53,1.02,4.44,4.66,4.13
0041900103,203114,1610612749,1610612753,31.2,66,65,2,0,0,0,0,0,1,0,1,0,35,41,6,1,1,7,8,18,1,0,0,1,56,27,3.1,3.27,2.68,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0,7,2,5,10,2,12163,2.3,1.19,1.11,4.14,4.87,3.56
0041900103,203507,1610612749,1610612753,30.6,64,63,9,4,4,5,6,14,1,1,1,3,50,41,7,0,0,9,7,19,2,1,1,3,76,30,4.3,3.4,2.29,5,0,1,0,0,0,4,0,0,0,5,1,1,0,2,2,3,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,3,1,10,1,9,15,2,11571,2.19,1.19,1.0,3.98,4.82,3.28
0041900103,203516,1610612753,1610612749,9.07,19,19,2,0,1,1,2,1,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,9,5,0.3,1.83,0.78,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,2,0,3836,0.73,0.4,0.33,4.53,4.56,4.49
0041900103,203920,1610612753,1610612749,19.85,47,47,0,0,0,0,0,0,0,0,0,0,26,17,4,0,0,3,4,9,1,0,2,2,33,18,0.7,1.36,0.67,2,0,1,0,0,0,1,1,0,0,6,2,4,2,2,6,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2,2,0,4,0,5,2,3,6,1,8201,1.55,0.83,0.73,4.46,4.27,4.07
0041900103,1626192,1610612749,1610612753,20.53,44,44,1,1,1,0,0,2,0,0,0,0,16,9,2,0,0,2,2,5,0,0,1,1,18,8,0.6,1.94,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,8332,1.58,0.77,0.8,4.3,4.7,3.95
0041900103,1628365,1610612753,1610612749,28.02,60,61,10,1,3,0,0,2,6,3,1,0,45,60,5,1,0,12,6,16,1,0,1,1,66,23,6.2,5.61,6.03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1,11625,2.2,1.31,0.89,4.42,4.76,4.0
0041900103,1628411,1610612753,1610612749,24.25,54,53,1,0,1,0,0,0,0,0,0,0,14,16,3,1,0,3,4,9,1,1,1,1,22,14,0.9,2.49,1.59,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,1,3,0,10293,1.95,1.09,0.86,4.28,4.77,4.21
0041900103,1628425,1610612749,1610612753,3.55,8,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,2,0.1,2.15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1526,0.29,0.16,0.13,4.7,5.56,3.59
0041900103,1628978,1610612749,1610612753,18.98,43,45,6,2,3,0,0,4,2,1,1,0,22,19,1,0,0,5,1,3,1,1,0,0,31,8,2.1,4.06,2.94,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,2,8157,1.54,0.82,0.73,4.3,4.61,3.98
0041900103,1629109,1610612753,1610612749,34.75,73,72,1,0,0,0,0,0,1,0,0,0,69,34,3,0,0,5,3,7,2,0,4,5,74,31,2.0,1.61,0.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,7,1,6,11,1,13674,2.59,1.49,1.1,4.16,4.35,3.9
0041900103,1629168,1610612753,1610612749,3.55,9,8,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0.4,6.4,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,1504,0.28,0.14,0.14,4.7,3.59,2.78
0041900103,1629724,1610612753,1610612749,3.55,9,8,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,2,1,3,0,0,0,0,5,2,0.2,2.97,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,1452,0.28,0.14,0.13,4.7,3.59,2.78
0041900104,2594,1610612749,1610612753,19.05,40,40,0,0,0,0,0,0,0,0,0,0,8,17,0,0,0,2,0,0,0,0,0,0,18,17,0.5,1.65,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7923,1.5,0.76,0.74,4.36,4.69,4.03
0041900104,101107,1610612749,1610612753,13.75,29,30,1,0,0,0,0,0,0,0,0,0,13,8,1,0,0,1,1,3,0,0,2,2,17,10,0.3,1.15,0.18,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,5643,1.07,0.57,0.5,4.43,4.97,3.91
0041900104,101141,1610612749,1610612753,7.28,15,16,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,1,1,9,5,0.2,1.32,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2921,0.55,0.3,0.25,4.5,4.56,4.42
0041900104,201571,1610612753,1610612749,26.15,55,56,9,1,4,0,0,2,4,2,1,0,35,44,5,2,0,12,7,19,0,0,0,0,47,10,5.6,7.1,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,10054,1.9,1.13,0.78,4.05,4.6,3.49
0041900104,201572,1610612749,1610612753,31.37,66,66,1,1,1,0,0,2,0,0,0,0,8,14,1,1,0,1,1,1,2,3,1,4,18,15,0.4,1.24,0.11,1,0,0,0,0,0,1,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,3,0,11635,2.2,1.08,1.13,3.97,4.09,3.86
